80 -0.373985 1.57686 0.442225 477.679 46.8787 181.664 -176.376 -15.2631 103.342 30.92 0.218864 0.144778 470.989 75.9918 189.651 477.679 46.8787 181.664 -176.376 -15.2631 103.342 
81 -0.335945 1.54515 0.392727 477.216 48.7266 182.213 -176.416 -13.948 102.266 30.92 -0.137734 -0.352384 470.746 77.9405 190.016 477.216 48.7266 182.213 -176.416 -13.948 102.266 
82 -0.373939 1.45374 0.456233 476.79 50.5294 182.72 -176.229 -16.9061 104.425 30.92 0.825615 0.850497 470.098 79.626 190.848 476.79 50.5294 182.72 -176.229 -16.9061 104.425 
83 -0.314477 1.43038 0.349041 476.415 52.2656 183.168 -176.335 -13.4051 102.4 30.92 0.0330122 -0.727567 470.07 81.4948 191.04 476.415 52.2656 183.168 -176.335 -13.4051 102.4 
84 -0.309387 1.38251 0.367851 476.06 53.9124 183.585 -176.205 -14.5556 102.614 30.92 0.049278 -0.130124 469.588 83.0992 191.478 476.06 53.9124 183.585 -176.205 -14.5556 102.614 
85 -0.29103 1.38012 0.336402 475.696 55.4795 184.004 -176.134 -13.4146 101.908 30.92 -0.22596 -0.602017 469.338 84.7307 191.777 475.696 55.4795 184.004 -176.134 -13.4146 101.908 
86 -0.322958 1.37945 0.390847 475.331 57.0259 184.418 -176.008 -15.4229 103.177 30.92 0.324333 0.0684538 468.841 86.1439 192.553 475.331 57.0259 184.418 -176.008 -15.4229 103.177 
87 -0.338867 1.41365 0.423688 474.978 58.6179 184.827 -176.217 -16.2491 103.48 30.92 0.336876 0.446475 468.326 87.6838 193.029 474.978 58.6179 184.827 -176.217 -16.2491 103.48 
88 -0.294254 1.50444 0.357576 474.615 60.2844 185.277 -176.399 -13.1301 101.067 30.92 -0.603981 -0.698453 468.319 89.565 193.017 474.615 60.2844 185.277 -176.399 -13.1301 101.067 
89 -0.338137 1.53686 0.435648 474.228 62.0287 185.785 -176.035 -15.4745 102.408 30.92 0.00780463 0.200809 467.807 91.1828 193.841 474.228 62.0287 185.785 -176.035 -15.4745 102.408 
90 -0.366581 1.57281 0.459812 473.831 63.8479 186.303 -176.009 -15.8927 103.12 30.92 0.0472028 0.244662 467.095 92.8826 194.532 473.831 63.8479 186.303 -176.009 -15.8927 103.12 
91 -0.366604 1.60097 0.468858 473.434 65.7219 186.805 -176.572 -15.9324 102.898 30.92 0.0154951 0.389621 466.766 94.8066 194.918 473.434 65.7219 186.805 -176.572 -15.9324 102.898 
92 -0.356044 1.62566 0.446409 473.014 67.6115 187.323 -176.51 -15.0158 102.354 30.92 -0.154549 0.03403 466.47 96.757 195.31 473.014 67.6115 187.323 -176.51 -15.0158 102.354 
93 -0.374248 1.62844 0.437406 472.56 69.4932 187.88 -176.323 -14.6697 102.943 30.92 0.0901411 -0.151029 465.965 98.6319 195.85 472.56 69.4932 187.88 -176.323 -14.6697 102.943 
94 -0.374063 1.6228 0.44441 472.107 71.3785 188.439 -176.288 -14.9416 102.98 30.92 0.110954 -0.0172091 465.506 100.512 196.421 472.107 71.3785 188.439 -176.288 -14.9416 102.98 
95 -0.394875 1.59845 0.47679 471.677 73.279 188.958 -176.396 -16.1498 103.876 30.92 0.640312 0.48804 465.11 102.4 197.052 471.677 73.279 188.958 -176.396 -16.1498 103.876 
96 -0.312327 1.6065 0.404077 471.255 75.1797 189.444 -176.345 -13.8692 101.002 30.92 -0.696907 -0.432462 464.892 104.407 197.318 471.255 75.1797 189.444 -176.345 -13.8692 101.002 
97 -0.336203 1.55808 0.399914 470.836 77.0543 189.931 -176.275 -14.0846 102.177 30.92 -0.0841143 -0.423001 464.477 106.256 197.871 470.836 77.0543 189.931 -176.275 -14.0846 102.177 
98 -0.314765 1.51745 0.368413 470.444 78.882 190.427 -176.203 -13.3724 101.719 30.92 -0.304055 -0.844357 464.132 108.091 198.418 470.444 78.882 190.427 -176.203 -13.3724 101.719 
99 -0.306864 1.45031 0.414547 470.093 80.6517 190.893 -176.295 -15.6233 101.947 30.92 -0.448067 0.273929 463.46 109.753 198.985 470.093 80.6517 190.893 -176.295 -15.6233 101.947 
100 -0.345779 1.3919 0.430485 469.764 82.3531 191.312 -176.364 -16.7074 103.951 30.92 0.458977 0.720248 462.972 111.402 199.485 469.764 82.3531 191.312 -176.364 -16.7075 103.951 
101 -0.254222 1.41985 0.309808 469.414 83.9766 191.739 -176.281 -12.1219 100.151 30.92 -1.03034 -1.08481 463.186 113.328 199.356 469.414 83.9766 191.739 -176.281 -12.1219 100.151 
102 -0.32329 1.384 0.400075 469.03 85.5452 192.214 -176.053 -15.7216 103.148 30.92 0.219658 0.20563 462.446 114.633 200.38 469.03 85.5452 192.214 -176.053 -15.7216 103.148 
103 -0.356144 1.39763 0.43629 468.645 87.1257 192.687 -176.149 -16.8305 104.296 30.92 0.674339 0.773349 461.881 116.187 200.857 468.645 87.1257 192.687 -176.149 -16.8305 104.296 
104 -0.36744 1.4394 0.448758 468.283 88.7723 193.128 -176.281 -16.8085 104.32 30.92 0.596428 0.815951 461.427 117.825 201.252 468.283 88.7723 193.128 -176.281 -16.8085 104.32 
105 -0.338713 1.51616 0.393821 467.897 90.479 193.604 -176.367 -14.2249 102.593 30.92 0.0507734 -0.342343 461.451 119.664 201.529 467.897 90.479 193.604 -176.367 -14.2249 102.593 
106 -0.337225 1.56401 0.402958 467.446 92.2281 194.15 -176.272 -14.1363 102.168 30.92 -0.170937 -0.331662 460.999 121.425 202.033 467.446 92.2281 194.15 -176.272 -14.1363 102.168 
107 -0.40176 1.56391 0.486307 466.984 94.0384 194.69 -176.237 -16.7611 104.407 30.92 0.789421 0.812961 460.266 123.137 202.78 466.984 94.0384 194.69 -176.237 -16.7611 104.407 
108 -0.385272 1.60251 0.458721 466.562 95.9139 195.177 -176.324 -15.553 103.518 30.92 0.544029 0.253421 460.093 125.075 203.19 466.562 95.9139 195.177 -176.324 -15.553 103.518 
109 -0.314659 1.64636 0.397904 466.154 97.815 195.662 -176.255 -13.3543 100.82 30.92 -0.884011 -0.785947 459.727 127.017 203.623 466.154 97.815 195.662 -176.255 -13.3543 100.82 
110 -0.327023 1.63569 0.4218 465.734 99.7136 196.185 -176.653 -14.1908 101.306 30.92 -0.616829 -0.442288 459.301 128.878 204.228 465.734 99.7136 196.185 -176.653 -14.1908 101.306 
111 -0.334024 1.61915 0.444014 465.334 101.617 196.711 -176.693 -15.0332 101.656 30.92 -0.487465 0.0821867 458.817 130.777 204.678 465.334 101.617 196.711 -176.693 -15.0332 101.656 
112 -0.35787 1.58866 0.447831 464.975 103.528 197.204 -176.529 -15.3763 102.695 30.92 0.00313544 0.143313 458.409 132.648 205.265 464.975 103.528 197.204 -176.529 -15.3763 102.695 
113 -0.362028 1.55571 0.4377 464.617 105.417 197.685 -176.36 -15.3245 103.1 30.92 -0.0414507 -0.0316439 457.822 134.444 205.89 464.617 105.417 197.685 -176.36 -15.3245 103.1 
114 -0.274884 1.56103 0.329195 464.212 107.248 198.19 -176.607 -11.7328 99.9869 30.92 -1.18589 -1.46319 457.936 136.566 205.976 464.212 107.248 198.19 -176.607 -11.7328 99.9869 
115 -0.349536 1.46084 0.437451 463.766 109.011 198.695 -176.474 -16.2372 103.456 30.92 0.291374 0.631778 457.061 138.117 206.718 463.766 109.011 198.695 -176.474 -16.2372 103.456 
116 -0.370947 1.4187 0.42667 463.352 110.728 199.146 -176.32 -16.2232 104.653 30.92 0.91381 0.401156 456.667 139.799 207.344 463.352 110.728 199.146 -176.32 -16.2232 104.653 
117 -0.386501 1.39053 0.404949 463.001 112.405 199.558 -176.403 -15.6732 105.533 30.92 1.36791 0.0871611 456.326 141.497 207.745 463.001 112.405 199.558 -176.403 -15.6732 105.533 
118 -0.287028 1.416 0.363507 462.631 114.02 200.02 -176.443 -14.1224 101.459 30.92 -0.588967 -0.472409 456.151 143.175 208.057 462.631 114.02 200.02 -176.443 -14.1224 101.459 
119 -0.281928 1.43183 0.364035 462.187 115.591 200.54 -176.408 -14.0068 101.139 30.92 -0.805519 -0.403653 455.649 144.769 208.464 462.187 115.591 200.54 -176.408 -14.0068 101.139 
120 -0.417077 1.40141 0.489188 461.757 117.202 201.028 -176.562 -18.4985 106.574 30.92 1.77172 1.36887 454.876 146.236 209.441 461.757 117.202 201.028 -176.562 -18.4985 106.574 
121 -0.336074 1.49166 0.401494 461.404 118.901 201.458 -176.766 -14.7125 102.697 30.92 0.204063 0.000948906 455.029 148.123 209.299 461.404 118.901 201.458 -176.766 -14.7125 102.697 
122 -0.307715 1.54711 0.395143 461.056 120.66 201.913 -176.374 -14.0632 101.249 30.92 -0.654702 -0.274137 454.596 149.878 209.731 461.056 120.66 201.913 -176.374 -14.0632 101.249 
123 -0.303625 1.57901 0.425014 460.646 122.453 202.43 -176.329 -14.8059 100.884 30.92 -0.983376 0.0133085 454.039 151.611 210.38 460.646 122.453 202.43 -176.329 -14.8059 100.884 
124 -0.376297 1.58753 0.44985 460.225 124.29 202.963 -176.52 -15.4148 103.335 30.92 0.320244 0.200137 453.636 153.422 210.97 460.225 124.29 202.963 -176.52 -15.4148 103.335 
125 -0.369921 1.60326 0.461665 459.84 126.173 203.471 -176.445 -15.6732 102.993 30.92 0.160179 0.364963 453.257 155.31 211.464 459.84 126.173 203.471 -176.445 -15.6732 102.993 
126 -0.349167 1.61525 0.444196 459.451 128.071 203.973 -176.305 -15.0451 102.198 30.92 -0.186379 0.0643034 452.953 157.23 211.949 459.451 128.071 203.973 -176.305 -15.0451 102.198 
127 -0.308212 1.64168 0.397959 459.024 129.958 204.494 -176.191 -13.4007 100.633 30.92 -0.817696 -0.557858 452.735 159.237 212.254 459.024 129.958 204.494 -176.191 -13.4007 100.633 
128 -0.380795 1.58576 0.442151 458.586 131.837 205.02 -176.035 -15.1693 103.503 30.92 0.376945 0.108279 451.968 160.975 212.982 458.586 131.837 205.02 -176.035 -15.1693 103.503 
129 -0.376365 1.56017 0.445194 458.176 133.714 205.523 -176.196 -15.5036 103.562 30.92 0.349846 0.282779 451.491 162.835 213.493 458.176 133.714 205.523 -176.196 -15.5036 103.562 
130 -0.355838 1.5314 0.43809 457.79 135.575 205.995 -176.246 -15.5704 103.081 30.92 0.220573 0.229098 451.233 164.697 214.061 457.79 135.575 205.995 -176.246 -15.5704 103.081 
131 -0.322598 1.50388 0.398831 457.377 137.373 206.482 -176.169 -14.5368 102.107 30.92 -0.339089 -0.256467 450.8 166.501 214.513 457.377 137.373 206.482 -176.169 -14.5368 102.107 
132 -0.310501 1.47495 0.36769 456.933 139.091 207.004 -176.407 -13.7092 101.888 30.92 -0.22831 -0.521817 450.581 168.321 214.851 456.933 139.091 207.004 -176.407 -13.7092 101.888 
133 -0.437144 1.38132 0.495051 456.526 140.766 207.502 -176.257 -18.8646 107.561 30.92 2.2387 1.49402 449.575 169.811 215.951 456.526 140.766 207.502 -176.257 -18.8647 107.561 
134 -0.290321 1.42944 0.368648 456.162 142.423 207.95 -176.701 -14.1837 101.481 30.92 -0.324929 0.0313444 449.875 171.739 215.515 456.162 142.423 207.95 -176.701 -14.1837 101.481 
135 -0.295872 1.43983 0.34108 455.773 144.055 208.403 -176.428 -13.0637 101.612 30.92 -0.246498 -0.880002 449.564 173.322 216.263 455.773 144.055 208.403 -176.428 -13.0637 101.612 
136 -0.326703 1.44486 0.376372 455.359 145.686 208.875 -176.364 -14.2559 102.741 30.92 0.239036 -0.292325 449.016 174.906 216.757 455.359 145.686 208.875 -176.364 -14.2559 102.741 
137 -0.359254 1.46384 0.416254 454.991 147.367 209.302 -176.285 -15.4381 103.789 30.92 0.649406 0.153842 448.494 176.515 217.344 454.991 147.367 209.302 -176.285 -15.4381 103.789 
138 -0.341599 1.50591 0.428594 454.656 149.11 209.694 -176.299 -15.5123 102.781 30.92 0.0269086 0.134555 448.074 178.205 217.832 454.656 149.11 209.694 -176.299 -15.5123 102.781 
139 -0.27469 1.5706 0.358275 454.275 150.886 210.148 -176.413 -12.6642 99.9204 30.92 -1.1685 -1.04223 448.035 180.172 218.013 454.275 150.886 210.148 -176.413 -12.6642 99.9204 
140 -0.327713 1.58767 0.422177 453.851 152.687 210.683 -176.43 -14.5967 101.663 30.92 -0.43937 -0.241269 447.402 181.84 218.734 453.851 152.687 210.683 -176.43 -14.5967 101.663 
141 -0.375409 1.58523 0.464344 453.454 154.534 211.217 -176.445 -15.9094 103.323 30.92 0.370292 0.39844 446.91 183.661 219.289 453.454 154.534 211.217 -176.445 -15.9094 103.323 
142 -0.364079 1.60344 0.444826 453.093 156.426 211.71 -176.285 -15.1381 102.793 30.92 0.163536 0.11951 446.628 185.599 219.659 453.093 156.426 211.71 -176.285 -15.1381 102.793 
143 -0.343264 1.61071 0.441521 452.714 158.329 212.189 -176.137 -15.0078 102.031 30.92 -0.258553 0.00348186 446.238 187.481 220.209 452.714 158.329 212.189 -176.137 -15.0078 102.031 
144 -0.35107 1.59872 0.435611 452.27 160.206 212.701 -176.064 -14.9029 102.385 30.92 -0.0517657 -0.157193 445.83 189.342 220.808 452.27 160.206 212.701 -176.064 -14.9029 102.385 
145 -0.338881 1.58452 0.414608 451.794 162.053 213.248 -176.187 -14.3526 102.072 30.92 -0.360176 -0.435727 445.23 191.165 221.357 451.794 162.053 213.248 -176.187 -14.3526 102.072 
146 -0.451406 1.5105 0.52809 451.362 163.886 213.788 -176.624 -18.5195 106.639 0 0 0 451.362 163.886 213.788 451.362 163.886 213.788 -176.624 -18.5195 106.639 
147 -0.298999 1.53772 0.361816 450.973 165.702 214.301 -176.624 -13.0054 101.004 30.92 3.69094 4.01145 448.427 196.866 217.145 450.973 165.702 214.301 -176.624 -13.0054 101.004 
148 -0.275307 1.49818 0.39562 450.572 167.474 214.804 -170.414 -14.5591 100.413 30.92 9.86861 2.61029 454.114 199.631 218.495 450.572 167.474 214.804 -170.414 -14.5591 100.413 
149 -0.316815 1.45848 0.385141 450.166 169.201 215.285 -163.884 -14.4697 102.256 30.92 -0.419655 -0.230893 443.497 198.303 223.339 450.166 169.201 215.285 -163.884 -14.4697 102.256 
150 -0.329391 1.43049 0.404469 449.827 170.903 215.701 -167.779 -15.4049 102.967 30.92 0.570823 -0.584836 443.829 199.988 224.349 449.827 170.903 215.701 -167.779 -15.4049 102.967 
151 -0.358014 1.4119 0.425851 449.539 172.583 216.09 -173.191 -16.2969 104.229 30.92 0.552757 0.271152 442.723 201.568 224.445 449.539 172.583 216.09 -173.191 -16.2969 104.229 
152 -0.219994 1.48024 0.294644 449.192 174.229 216.547 -176.094 -11.1384 98.4534 30.92 -0.236184 -0.475949 444.545 204.113 223.002 449.192 174.229 216.547 -176.094 -11.1384 98.4534 
